GISJOIN,Object_ID,Name,Address,City,State,ZIP,County,Country
G3400130,16083,NEW JERSEY TRANSIT POLICE DEPARTMENT,1 PENN PLAZA EAST, 7TH FLOOR,NEWARK,NJ,07105,ESSEX,USA
G3400130,18801,NEWARK POLICE DEPARTMENT - PRECINCT 3,649 MARKET STREET,NEWARK,NJ,07105,ESSEX,USA
G3400130,18748,NEW JERSEY STATE POLICE TROOP D - NEWARK STATION,14 PORT STREET,NEWARK,NJ,07114,ESSEX,USA
G3400130,19559,ESSEX COUNTY CORRECTIONAL FACILITY,354 DOREMUS AVENUE,NEWARK,NJ,07105,ESSEX,USA
G3400130,18947,NEWARK POLICE DEPARTMENT - PRECINCT 2,1 LINCOLN AVENUE,NEWARK,NJ,07104,ESSEX,USA
G3400130,10396,EAST ORANGE POLICE DEPARTMENT,61 NORTH MUNN AVENUE,EAST ORANGE,NJ,07017,ESSEX,USA
G3400130,9177,BLOOMFIELD TOWNSHIP POLICE DEPARTMENT,1 MUNICIPAL PLAZA,BLOOMFIELD,NJ,07003,ESSEX,USA
G3400130,5332,GLEN RIDGE POLICE DEPARTMENT,3 HERMAN STREET,GLEN RIDGE,NJ,07028,ESSEX,USA
G3400130,7255,NUTLEY POLICE DEPARTMENT,228 CHESTNUT STREET,NUTLEY,NJ,07110,ESSEX,USA
G3400130,13857,BELLEVILLE POLICE DEPARTMENT,152 WASHINGTON AVENUE,BELLEVILLE,NJ,07109,ESSEX,USA
G3400130,18750,NEW JERSEY STATE POLICE TROOP E - BLOOMFIELD STATION,GARDEN STATE PARKWAY,BLOOMFIELD,NJ,07003,ESSEX,USA
G3400130,9126,MONTCLAIR STATE UNIVERSITY POLICE DEPARTMENT,1 NORMAL AVENUE,MONTCLAIR,NJ,07043,ESSEX,USA
G3400130,13451,CEDAR GROVE POLICE DEPARTMENT,525 POMPTON AVENUE,CEDAR GROVE,NJ,07009,ESSEX,USA
G3400130,7458,NORTH CALDWELL POLICE DEPARTMENT,136 GOULD AVENUE,NORTH CALDWELL,NJ,07006,ESSEX,USA
G3400130,7589,VERONA POLICE DEPARTMENT,600 BLOOMFIELD AVENUE,VERONA,NJ,07044,ESSEX,USA
G3400130,19766,CALDWELL POLICE DEPARTMENT,1 PROVOST SQUARE,CALDWELL,NJ,07006,ESSEX,USA
G3400130,8201,WEST CALDWELL POLICE DEPARTMENT,21 CLINTON ROAD,WEST CALDWELL,NJ,07006,ESSEX,USA
G3400130,13444,FAIRFIELD POLICE DEPARTMENT,230 FAIRFIELD ROAD,FAIRFIELD,NJ,07004,ESSEX,USA
G3400130,9657,LIVINGSTON POLICE DEPARTMENT,333 SOUTH LIVINGSTON AVENUE,LIVINGSTON,NJ,07039,ESSEX,USA
G3400130,5537,BOROUGH OF ROSELAND POLICE DEPARTMENT,15 HARRISON AVENUE,ROSELAND,NJ,07068,ESSEX,USA
G3400130,8118,ESSEX FELLS POLICE DEPARTMENT,255 ROSELAND AVENUE,ESSEX FELLS,NJ,07021,ESSEX,USA
G3400130,9662,MONTCLAIR POLICE DEPARTMENT,647 BLOOMFIELD AVENUE,MONTCLAIR,NJ,07042,ESSEX,USA
G3400130,10330,ORANGE TOWNSHIP POLICE DEPARTMENT,29 PARK STREET,ORANGE,NJ,07050,ESSEX,USA
G3400130,19751,WEST ORANGE POLICE DEPARTMENT,60 MAIN STREET,WEST ORANGE,NJ,07052,ESSEX,USA
G3400130,8126,MILLBURN POLICE DEPARTMENT,435 ESSEX STREET,MILLBURN,NJ,07041,ESSEX,USA
G3400130,16003,SOUTH ORANGE POLICE DEPARTMENT,201 SOUTH ORANGE AVENUE,SOUTH ORANGE,NJ,07079,ESSEX,USA
G3400130,18720,NEW JERSEY STATE POLICE TROOP B - METRO NORTH STATION,686 NYE AVENUE,IRVINGTON,NJ,07111,ESSEX,USA
G3400130,11252,IRVINGTON POLICE DEPARTMENT,1 CIVIC SQUARE, PUBLIC SAFETY BUILDING,IRVINGTON,NJ,07111,ESSEX,USA
G3400130,19015,MAPLEWOOD POLICE DEPARTMENT,1618 SPRINGFIELD AVENUE,MAPLEWOOD,NJ,07040,ESSEX,USA
G3500010,17515,ALBUQUERQUE POLICE DEPARTMENT - JEFFERY COLE RUSSEL FOOTHILL SUBSTATION,12800 LOMAS BOULEVARD NORTHEAST,ALBUQUERQUE,NM,87123,BERNALILLO,USA
G3500010,17605,BERNALILLO COUNTY SHERIFFS DEPARTMENT - EAST MOUNTAIN AREA COMMAND,15 SOUTH ZAMORA ROAD,TIJERAS,NM,87059,BERNALILLO,USA
G3500010,17607,ALBUQUERQUE POLICE DEPARTMENT - PHIL CHACON MEMORIAL SUBSTATION SOUTHEAST AREA COMMAND,800 LOUISIANA BOULEVARD SOUTHEAST,ALBUQUERQUE,NM,87108,BERNALILLO,USA
G3500010,21098,ALBUQUERQUE PUBLIC SCHOOLS POLICE DEPT.,6400 UPTOWN BLVD., N.E.,ALBUQUERQUE,NM,87110,BERNALILLO,USA
G3500010,21588,NEW MEXICO DEPT OF PUBLIC SAFETY - SPECIAL INVESTIGATIONS DIVISION,6301 INDIAN SCHOOL,ALBUQUERQUE,NM,87110,BERNALILLO,USA
G3500010,17312,NEW MEXICO TAXATION AND REVENUE DEPARTMENT - OFFICE OF INSPECTOR GENERAL,5301 CENTRAL AVENUE NORTHEAST, SUITE 1220,ALBUQUERQUE,NM,87108,BERNALILLO,USA
G3500010,5189,UNIVERSITY OF NEW MEXICO POLICE DEPARTMENT,2500 CAMPUS BOULEVARD, HOKONA HALL - ZUNI WING,ALBUQUERQUE,NM,87131,BERNALILLO,USA
G3500010,12232,ALBUQUERQUE INTERNATIONAL AVIATION POLICE,2200 SUNPORT BOULEVARD SOUTHEAST,ALBUQUERQUE,NM,87106,BERNALILLO,USA
G3500010,11600,BERNALILLO COUNTY SHERIFFS DEPARTMENT,400 ROMA AVENUE NORTHWEST,ALBUQUERQUE,NM,87102,BERNALILLO,USA
G3500010,5002,ALBUQUERQUE POLICE DEPARTMENT,400 ROMA AVENUE NORTHWEST,ALBUQUERQUE,NM,87102,BERNALILLO,USA
G3500010,17310,ALBUQUERQUE POLICE DEPARTMENT - SHAWN MCWETHY MEMORIAL SUBSTATION SOUTHWEST AREA COMMAND,6404 LOS VOLCANES ROAD NORTHWEST,ALBUQUERQUE,NM,87121,BERNALILLO,USA
G3500010,11658,ISLETA TRIBAL POLICE DEPARTMENT,3950 NM 47,ISLETA,NM,87068,BERNALILLO,USA
G3500010,17359,BERNALILLO COUNTY JUVENILE AND YOUTH SERVICES DETENTION CENTER,5100 SECOND STREET,ALBUQUERQUE,NM,87107,BERNALILLO,USA
G3500010,17513,ALBUQUERQUE POLICE DEPARTMENT - GERALD CLINTON MEMORIAL VALLEY AREA COMMAND SUBSTATION,5408 2ND STREET NORTHWEST,ALBUQUERQUE,NM,87107,BERNALILLO,USA
G3500010,17541,NEW MEXICO MOUNTED PATROL - TROOP 2,2501 CARLISLE BOULEVARD NORTHEAST,ALBUQUERQUE,NM,87110,BERNALILLO,USA
G3500010,17417,NEW MEXICO STATE POLICE - DISTRICT 5,2501 CARLISLE BOULEVARD NORTHEAST,ALBUQUERQUE,NM,87110,BERNALILLO,USA
G3500010,17526,ALBUQUERQUE POLICE DEPARTMENT - JOHN CARRILLO MEMORIAL SUBSTATION,8201 OSUNA ROAD NORTHEAST,ALBUQUERQUE,NM,87109,BERNALILLO,USA
G3400310,16029,PASSAIC POLICE DEPARTMENT,330 PASSAIC STREET,PASSAIC,NJ,07055,PASSAIC,USA
G3400310,6219,PATERSON POLICE DEPARTMENT,111 BROADWAY,PATERSON,NJ,07505,PASSAIC,USA
G3400310,16030,HAWTHORNE POLICE DEPARTMENT,445 LAFAYETTE AVENUE,HAWTHORNE,NJ,07506,PASSAIC,USA
G3400310,7609,NORTH HALEDON POLICE DEPARTMENT,103 OVERLOOK AVENUE,NORTH HALEDON,NJ,07508,PASSAIC,USA
G3400310,21554,WILLIAM PATERSON UNIVERSITY POLICE DEPARTMENT,300 POMPTON ROAD,WAYNE,NJ,07470,PASSAIC,USA
G3400310,12584,PASSAIC COUNTY SHERIFFS OFFICE,435 HAMBURG TURNPIKE,WAYNE,NJ,07470,PASSAIC,USA
G3400310,5626,HALEDON POLICE DEPARTMENT,510 BELMONT AVE,HALEDON,NJ,07508,PASSAIC,USA
G3400310,6245,PROSPECT PARK POLICE DEPARTMENT,106 BROWN AVENUE,PROSPECT PARK,NJ,07508,PASSAIC,USA
G3400310,19249,PASSAIC COUNTY SHERIFFS OFFICE / PASSAIC COUNTY JAIL,11 SHERIFFS PLAZA,PATERSON,NJ,07501,PASSAIC,USA
G3400310,6225,TOTOWA POLICE DEPARTMENT,537 TOTOWA ROAD,TOTOWA,NJ,07512,PASSAIC,USA
G3400310,9971,WEST PATERSON POLICE DEPARTMENT,5 BROPHY LANE,WEST PATERSON,NJ,07424,PASSAIC,USA
G3400310,13892,CLIFTON POLICE DEPARTMENT,900 CLIFTON AVENUE,CLIFTON,NJ,07013,PASSAIC,USA
G3400310,19331,LITTLE FALLS POLICE DEPARTMENT,35 STEVENS AVENUE,LITTLE FALLS,NJ,07424,PASSAIC,USA
G3400310,18728,NEW JERSEY STATE POLICE TROOP B - TOTOWA SUBSTATION,250 MINNISINK ROAD,TOTOWA,NJ,07512,PASSAIC,USA
G3400310,16004,WAYNE POLICE DEPARTMENT,475 VALLEY ROAD,WAYNE,NJ,07470,PASSAIC,USA
G3400310,6258,WEST MILFORD TOWNSHIP POLICE DEPARTMENT,1480 UNION VALLEY ROAD,WEST MILFORD,NJ,07480,PASSAIC,USA
G3400310,7410,BLOOMINGDALE POLICE DEPARTMENT,101 HAMBURG TURNPIKE,BLOOMINGDALE,NJ,07403,PASSAIC,USA
G3400310,10306,WANAQUE BOROUGH POLICE DEPARTMENT,579 RINGWOOD AVENUE,WANAQUE,NJ,07465,PASSAIC,USA
G3400310,13898,POMPTON LAKES POLICE DEPARTMENT,25 LENOX AVENUE,POMPTON LAKES,NJ,07442,PASSAIC,USA
G3400310,8270,RINGWOOD BOROUGH POLICE DEPARTMENT,60 MARGARET KING AVENUE,RINGWOOD,NJ,07456,PASSAIC,USA
G3400030,10255,NORTH ARLINGTON POLICE DEPARTMENT,214 RIDGE ROAD,NORTH ARLINGTON,NJ,07031,BERGEN,USA
G3400030,9968,LYNDHURST POLICE DEPARTMENT,367 VALLEY BROOK AVENUE,LYNDHURST,NJ,07071,BERGEN,USA
G3400030,10347,MAHWAH POLICE DEPARTMENT,221 FRANKLIN TURNPIKE,MAHWAH,NJ,07430,BERGEN,USA
G3400030,9157,RAMSEY POLICE DEPARTMENT,25 NORTH CENTRAL AVENUE,RAMSEY,NJ,07446,BERGEN,USA
G3400030,9658,FRANKLIN LAKES POLICE DEPARTMENT,490 DE KORTE DRIVE,FRANKLIN LAKES,NJ,07417,BERGEN,USA
G3400030,13893,WYCKOFF POLICE DEPARTMENT,340 FRANKLIN AVENUE,WYCKOFF,NJ,07481,BERGEN,USA
G3400030,8116,MIDLAND PARK POLICE DEPARTMENT,280 GODWIN AVENUE,MIDLAND PARK,NJ,07432,BERGEN,USA
G3400030,8416,ALLENDALE POLICE DEPARTMENT,290 FRANKLIN TURNPIKE,ALLENDALE,NJ,07401,BERGEN,USA
G3400030,11119,SADDLE RIVER POLICE DEPARTMENT,83 EAST ALLENDALE ROAD,SADDLE RIVER,NJ,07458,BERGEN,USA
G3400030,13112,WALDWICK POLICE DEPARTMENT,15 EAST PROSPECT STREET,WALDWICK,NJ,07463,BERGEN,USA
G3400030,6233,HO-HO-KUS POLICE DEPARTMENT,55 SYCAMORE AVENUE,HO HO KUS,NJ,07423,BERGEN,USA
G3400030,7601,RIDGEWOOD POLICE DEPARTMENT,131 NORTH MAPLE AVENUE,RIDGEWOOD,NJ,07450,BERGEN,USA
G3400030,5371,WASHINGTON TOWNSHIP POLICE,350 HUDSON AVENUE,WASHINGTON,NJ,07676,BERGEN,USA
G3400030,9145,WESTWOOD POLICE DEPARTMENT,101 WASHINGTON AVENUE,WESTWOOD,NJ,07675,BERGEN,USA
G3400030,9977,HILLSDALE POLICE DEPARTMENT,380 HILLSDALE AVENUE,HILLSDALE,NJ,07642,BERGEN,USA
G3400030,7497,WOODCLIFF LAKE POLICE DEPARTMENT,184 PASCACK ROAD,WOODCLIFF LAKE,NJ,07677,BERGEN,USA
G3400030,7460,PARK RIDGE POLICE DEPARTMENT,33 PARK AVENUE,PARK RIDGE,NJ,07656,BERGEN,USA
G3400030,16015,MONTVALE POLICE DEPARTMENT,12 MERCEDES DRIVE,MONTVALE,NJ,07645,BERGEN,USA
G3400030,10381,UPPER SADDLE RIVER POLICE DEPARTMENT,368 WEST SADDLE RIVER ROAD,UPPER SADDLE RIVER,NJ,07458,BERGEN,USA
G3400030,18812,PALISADES INTERSTATE PARKWAY POLICE,HENRY HUDSON DRIVE,ALPINE,NJ,07620,BERGEN,USA
G3400030,8179,BOROUGH OF ALPINE POLICE DEPARTMENT,100 CHURCH STREET,ALPINE,NJ,07620,BERGEN,USA
G3400030,8415,DEMAREST POLICE DEPARTMENT,118 SERPENTINE ROAD,DEMAREST,NJ,07627,BERGEN,USA
G3400030,9967,HARRINGTON PARK POLICE DEPARTMENT,49 LAROCHE AVENUE,HARRINGTON PARK,NJ,07640,BERGEN,USA
G3400030,9147,CLOSTER POLICE DEPARTMENT,295 CLOSTER DOCK ROAD,CLOSTER,NJ,07624,BERGEN,USA
G3400030,13114,BOROUGH OF NORWOOD POLICE DEPARTMENT,453 BROADWAY,NORWOOD,NJ,07648,BERGEN,USA
G3400030,8414,NORTHVALE POLICE DEPARTMENT,116 PARIS AVENUE,NORTHVALE,NJ,07647,BERGEN,USA
G3400030,8113,OLD TAPPAN POLICE DEPARTMENT,21 RUSSELL AVE,WESTWOOD,NJ,07675,BERGEN,USA
G3400030,10631,RIVER VALE POLICE DEPARTMENT,334 RIVERVALE ROAD,RIVER VALE,NJ,07675,BERGEN,USA
G3400030,9146,BOROUGH OF HAWORTH POLICE DEPARTMENT,300 HAWORTH AVENUE,HAWORTH,NJ,07641,BERGEN,USA
G3400030,12472,BOROUGH OF EMERSON POLICE DEPARTMENT,1 MUNICIPAL PLACE,EMERSON,NJ,07630,BERGEN,USA
G3400030,5637,BERGENFIELD POLICE DEPARTMENT,198 NORTH WASHINGTON AVENUE,BERGENFIELD,NJ,07621,BERGEN,USA
G3400030,12473,BOROUGH OF DUMONT POLICE DEPARTMENT,50 WASHINGTON AVENUE,DUMONT,NJ,07628,BERGEN,USA
G3400030,7244,NEW MILFORD POLICE DEPARTMENT,930 RIVER ROAD,NEW MILFORD,NJ,07646,BERGEN,USA
G3400030,9144,TEANECK POLICE DEPARTMENT,900 TEANECK ROAD,TEANECK,NJ,07666,BERGEN,USA
G3400030,12478,ENGLEWOOD POLICE DEPARTMENT,75 SOUTH VAN BRUNT STREET,ENGLEWOOD,NJ,07631,BERGEN,USA
G3400030,10780,ENGLEWOOD CLIFFS POLICE DEPARTMENT,10 KAHN TERRACE,ENGLEWOOD CLIFFS,NJ,07632,BERGEN,USA
G3400030,7604,TENAFLY POLICE DEPARTMENT,100 RIVEREDGE ROAD,TENAFLY,NJ,07670,BERGEN,USA
G3400030,13106,CRESSKILL POLICE DEPARTMENT,67 UNION AVENUE,CRESSKILL,NJ,07626,BERGEN,USA
G3400030,13856,EDGEWATER BOROUGH POLICE DEPARTMENT,916 RIVER ROAD,EDGEWATER,NJ,07020,BERGEN,USA
G3400030,16066,PORT AUTHORITY OF NEW YORK AND NEW JERSEY - GEORGE WASHINGTON BRIDGE,220 BRUCE REYNOLDS BOULEVARD,FORT LEE,NJ,07024,BERGEN,USA
G3400030,9597,FORT LEE POLICE DEPARTMENT,1327 16TH STREET,FORT LEE,NJ,07024,BERGEN,USA
G3400030,5608,PALISADES PARK POLICE DEPARTMENT,275 BROAD AVENUE,PALISADES PARK,NJ,07650,BERGEN,USA
G3400030,16026,LEONIA POLICE DEPARTMENT,227 FORT LEE ROAD, PUBLIC SAFETY COMPLEX,LEONIA,NJ,07605,BERGEN,USA
G3400030,8109,BOGOTA POLICE DEPARTMENT,375 LARCH AVENUE,BOGOTA,NJ,07603,BERGEN,USA
G3400030,6583,RIDGEFIELD PARK POLICE DEPARTMENT,234 MAIN STREET,RIDGEFIELD PARK,NJ,07660,BERGEN,USA
G3400030,5344,RIDGEFIELD POLICE DEPARTMENT,604 BROAD AVENUE,RIDGEFIELD,NJ,07657,BERGEN,USA
G3400030,13882,CLIFFSIDE PARK POLICE DEPARTMENT,525 PALISADE AVENUE,CLIFFSIDE PARK,NJ,07010,BERGEN,USA
G3400030,8522,FAIRVIEW POLICE DEPARTMENT,59 ANDERSON AVENUE,FAIRVIEW,NJ,07022,BERGEN,USA
G3400030,5346,MOONACHIE POLICE DEPARTMENT,70 MOONACHIE ROAD, MOONACHIE MUNICIPAL COURT BUILDING,MOONACHIE,NJ,07074,BERGEN,USA
G3400030,16076,PORT AUTHORITY OF NEW YORK AND NEW JERSEY - TETERBORO AIRPORT,121 BILLY DIEHL ROAD, SUITE B,TETERBORO,NJ,07608,BERGEN,USA
G3400030,5631,BOROUGH OF RUTHERFORD POLICE DEPARTMENT,184 PARK AVENUE,RUTHERFORD,NJ,07070,BERGEN,USA
G3400030,15996,EAST RUTHERFORD POLICE DEPARTMENT,312 GROVE STREET,EAST RUTHERFORD,NJ,07073,BERGEN,USA
G3400030,13858,CARLSTADT POLICE DEPARTMENT,500 MADISON STREET,CARLSTADT,NJ,07072,BERGEN,USA
G3400030,13877,WOOD-RIDGE POLICE DEPARTMENT,85 HUMBOLDT STREET,WOOD RIDGE,NJ,07075,BERGEN,USA
G3400030,14068,HASBROUCK HEIGHTS POLICE DEPARTMENT,248 HAMILTON AVENUE,HASBROUCK HEIGHTS,NJ,07604,BERGEN,USA
G3400030,7602,WALLINGTON POLICE DEPARTMENT,54 UNION BOULEVARD,WALLINGTON,NJ,07057,BERGEN,USA
G3400030,9539,GARFIELD POLICE DEPARTMENT,411 MIDLAND AVENUE,GARFIELD,NJ,07026,BERGEN,USA
G3400030,9172,LODI POLICE DEPARTMENT,1 MEMORIAL DRIVE,LODI,NJ,07644,BERGEN,USA
G3400030,15998,SOUTH HACKENSACK POLICE DEPARTMENT,227 PHILLIPS AVENUE,SOUTH HACKENSACK,NJ,07606,BERGEN,USA
G3400030,10395,LITTLE FERRY POLICE DEPARTMENT,215-217 LIBERTY STREET,LITTLE FERRY,NJ,07643,BERGEN,USA
G3400030,19132,BERGEN COUNTY SHERIFFS OFFICE,10 MAIN STREET, BERGEN COUNTY JUSTICE CENTER,HACKENSACK,NJ,07601,BERGEN,USA
G3400030,19671,BERGEN COUNTY JAIL,160 SOUTH RIVER STREET,HACKENSACK,NJ,07601,BERGEN,USA
G3400030,18868,HACKENSACK POLICE DEPARTMENT,225 STATE STREET,HACKENSACK,NJ,07601,BERGEN,USA
G3400030,19605,MAYWOOD POLICE DEPARTMENT,15 PARK AVENUE,MAYWOOD,NJ,07607,BERGEN,USA
G3400030,10302,BERGEN COUNTY POLICE DEPARTMENT,66 ZABRISKIE STREET,HACKENSACK,NJ,07601,BERGEN,USA
G3400030,8476,RIVER EDGE POLICE DEPARTMENT,705 KINDERKAMACK ROAD,RIVER EDGE,NJ,07661,BERGEN,USA
G3400030,9148,ORADELL POLICE DEPARTMENT,355 KINDERKAMACK ROAD,ORADELL,NJ,07649,BERGEN,USA
G3400030,13107,PARAMUS POLICE DEPARTMENT,1 CARLOUGH DRIVE,PARAMUS,NJ,07652,BERGEN,USA
G3400030,13506,ROCHELLE PARK POLICE DEPARTMENT,151 WEST PASSAIC STREET,ROCHELLE PARK,NJ,07662,BERGEN,USA
G3400030,9461,SADDLE BROOK POLICE DEPARTMENT,63 MARKET STREET,SADDLE BROOK,NJ,07663,BERGEN,USA
G3400030,7590,ELMWOOD PARK POLICE DEPARTMENT,182 MARKET STREET,ELMWOOD PARK,NJ,07407,BERGEN,USA
G3400030,6189,FAIR LAWN POLICE DEPARTMENT,8-01 FAIR LAWN AVENUE,FAIR LAWN,NJ,07410,BERGEN,USA
G3400030,19694,GLEN ROCK POLICE DEPARTMENT,1 HARDING PLAZA,GLEN ROCK,NJ,07452,BERGEN,USA
G3400030,10796,OAKLAND POLICE DEPARTMENT,295 RAMAPO VALLEY ROAD,OAKLAND,NJ,07436,BERGEN,USA
G3400170,18807,JERSEY CITY POLICE HEADQUARTERS,8 ERIE STREET,JERSEY CITY,NJ,07302,HUDSON,USA
G3400170,19566,JERSEY CITY POLICE DEPARTMENT WEST DISTRICT,576 COMMUNIPAW AVENUE,JERSEY CITY,NJ,07304,HUDSON,USA
G3400170,20135,JERSEY CITY POLICE DEPARTMENT SOUTH DISTRICT,191 BERGEN AVENUE,JERSEY CITY,NJ,07305,HUDSON,USA
G3400170,11629,HUDSON COUNTY CORRECTIONAL CENTER,30 HACKENSACK AVENUE,KEARNY,NJ,07032,HUDSON,USA
G3400170,7245,BAYONNE POLICE DEPARTMENT,630 AVENUE C,BAYONNE,NJ,07002,HUDSON,USA
G3400170,19247,KEARNY POLICE DEPARTMENT,237 LAUREL AVENUE,KEARNY,NJ,07032,HUDSON,USA
G3400170,10061,EAST NEWARK POLICE DEPARTMENT,34 SHERMAN AVENUE,EAST NEWARK,NJ,07029,HUDSON,USA
G3400170,9173,HARRISON POLICE DEPARTMENT,318 HARRISON AVENUE,HARRISON,NJ,07029,HUDSON,USA
G3400170,19631,HUDSON COUNTY PROSECUTORS OFFICE - INVESTIGATIVE DIVISION,595 NEWARK AVENUE,JERSEY CITY,NJ,07306,HUDSON,USA
G3400170,19136,HUDSON COUNTY SHERIFFS DEPARTMENT,595 NEWARK AVENUE,JERSEY CITY,NJ,07306,HUDSON,USA
G3400170,19571,JERSEY CITY POLICE DEPARTMENT NORTH DISTRICT,282 CENTRAL AVENUE,JERSEY CITY,NJ,07307,HUDSON,USA
G3400170,18438,JERSEY CITY POLICE DEPARTMENT EAST DISTRICT,207 7TH STREET,JERSEY CITY,NJ,07302,HUDSON,USA
G3400170,16055,PORT AUTHORITY OF NEW YORK AND NEW JERSEY POLICE - HEADQUARTERS,241 ERIE STREET, ROOM 302,JERSEY CITY,NJ,07310,HUDSON,USA
G3400170,20126,UNION CITY POLICE DEPARTMENT MIDTOWN PRECINCT,2700 BERGENLINE AVENUE,UNION CITY,NJ,07087,HUDSON,USA
G3400170,19486,HUDSON COUNTY DEPARTMENT OF CORRECTIONS,595 COUNTY AVENUE, MEADOWVIEW CAMPUS,SECAUCUS,NJ,07094,HUDSON,USA
G3400170,9464,SECAUCUS POLICE DEPARTMENT,1203 PATERSON PLANK ROAD,SECAUCUS,NJ,07094,HUDSON,USA
G3400170,19410,WEST NEW YORK POLICE DEPARTMENT,428 60TH STREET,WEST NEW YORK,NJ,07093,HUDSON,USA
G3400170,19795,NORTH BERGEN POLICE DEPARTMENT,4233 KENNEDY BOULEVARD,NORTH BERGEN,NJ,07047,HUDSON,USA
G3400170,15999,UNION CITY POLICE DEPARTMENT,3715 PALISADE AVENUE,UNION CITY,NJ,07087,HUDSON,USA
G3400170,19704,WEEHAWKEN TOWNSHIP POLICE DEPARTMENT,400 PARK AVENUE,WEEHAWKEN,NJ,07086,HUDSON,USA
G3400170,5536,GUTTENBERG POLICE DEPARTMENT,6808 PARK AVENUE,GUTTENBERG,NJ,07093,HUDSON,USA
G3400170,18501,STEVENS INSTITUTE OF TECHNOLOGY POLICE DEPARTMENT,1 CASTLE POINT ON HUDSON, GATEHOUSE BUILDING,HOBOKEN,NJ,07030,HUDSON,USA
G3400170,5633,HOBOKEN POLICE DEPARTMENT,106 HUDSON STREET,HOBOKEN,NJ,07030,HUDSON,USA
G3300190,8293,WASHINGTON POLICE DEPARTMENT,5 HALFMOON POND ROAD,WASHINGTON,NH,03280,SULLIVAN,USA
G3300190,19303,LEMPSTER POLICE DEPARTMENT,856 STATE ROUTE 10,EAST LEMPSTER,NH,03605,SULLIVAN,USA
G3300190,19296,LANGDON POLICE DEPARTMENT,122 STATE ROUTE 12A,LANGDON,NH,03602,SULLIVAN,USA
G3300190,13278,CHARLESTOWN POLICE DEPARTMENT,2 CLAREMONT RD,CHARLESTOWN,NH,03603,SULLIVAN,USA
G3300190,18717,CLAREMONT POLICE DEPARTMENT,1 POLICE COURT,CLAREMONT,NH,03743,SULLIVAN,USA
G3300190,19291,CORNISH POLICE DEPARTMENT,283 TOWN HOUSE ROAD,CORNISH,NH,03745,SULLIVAN,USA
G3300190,5448,PLAINFIELD POLICE DEPARTMENT,110 MAIN STREET,PLAINFIELD,NH,03781,SULLIVAN,USA
G3300190,18648,CROYDON POLICE DEPARTMENT,879 STATE ROUTE 10,CROYDON,NH,03773,SULLIVAN,USA
G3300190,12595,GOSHEN POLICE DEPARTMENT,54 MILL VILLAGE ROAD NORTH,GOSHEN,NH,03752,SULLIVAN,USA
G3300190,8418,SULLIVAN COUNTY SHERIFFS DEPARTMENT,14 MAIN STREET,NEWPORT,NH,03773,SULLIVAN,USA
G3300190,8292,NEWPORT POLICE DEPARTMENT,59 MAIN STREET,NEWPORT,NH,03773,SULLIVAN,USA
G3300190,10163,SUNAPEE POLICE DEPARTMENT,9 SARGENT ROAD,SUNAPEE,NH,03782,SULLIVAN,USA
G3300190,8291,GRANTHAM POLICE DEPARTMENT,300 STATE ROUTE 10 SOUTH,GRANTHAM,NH,03753,SULLIVAN,USA
G3300190,12515,SPRINGFIELD POLICE DEPARTMENT,759 MAIN STREET,SPRINGFIELD,NH,03284,SULLIVAN,USA
G3400190,13137,LEBANON TOWNSHIP POLICE DEPARTMENT,530 WEST HILL ROAD,GLEN GARDNER,NJ,08826,HUNTERDON,USA
G3400190,18679,EDNA MAHAN CORRECTIONAL FACILITY FOR WOMEN,30 COUNTY ROAD 513,CLINTON,NJ,08809,HUNTERDON,USA
G3400190,13965,CLINTON POLICE DEPARTMENT,43 LEIGH STREET,CLINTON,NJ,08809,HUNTERDON,USA
G3400190,8211,CLINTON TOWNSHIP POLICE DEPARTMENT,1370 STATE HIGHWAY 31 NORTH,ANNANDALE,NJ,08801,HUNTERDON,USA
G3400190,9293,HIGH BRIDGE POLICE DEPARTMENT,99 WEST MAIN STREET,HIGH BRIDGE,NJ,08829,HUNTERDON,USA
G3400190,11227,MOUNTAINVIEW YOUTH CORRECTIONAL FACILITY,31 PETTICOAT LANE,ANNANDALE,NJ,08801,HUNTERDON,USA
G3400190,8200,TEWKSBURY TOWNSHIP POLICE DEPARTMENT,167 OLD TURNPIKE ROAD,CALIFON,NJ,07830,HUNTERDON,USA
G3400190,16009,READINGTON TOWNSHIP POLICE DEPARTMENT,507 COUNTY ROAD 523,WHITEHOUSE STATION,NJ,08889,HUNTERDON,USA
G3400190,6230,RARITAN TOWNSHIP POLICE DEPARTMENT,2 MUNICIPAL DRIVE,FLEMINGTON,NJ,08822,HUNTERDON,USA
G3400190,19932,HUNTERDON COUNTY DEPARTMENT OF CORRECTIONS,71 PARK AVENUE,FLEMINGTON,NJ,08822,HUNTERDON,USA
G3400190,6576,HUNTERDON COUNTY PROSECUTORS OFFICE - INVESTIGATIVE DIVISION,65 PARK AVENUE,FLEMINGTON,NJ,08822,HUNTERDON,USA
G3400190,19036,HUNTERDON COUNTY SHERIFFS OFFICE,8 COURT STREET,FLEMINGTON,NJ,08822,HUNTERDON,USA
G3400190,18991,FLEMINGTON BOROUGH POLICE DEPARTMENT,100 MAIN STREET,FLEMINGTON,NJ,08822,HUNTERDON,USA
G3400190,18811,HUNTERDON COUNTY PARK RANGERS DEPARTMENT,1020 STATE HIGHWAY 31,LEBANON,NJ,08833,HUNTERDON,USA
