GISJOIN,FID,Name,Address,City,State,ZIP,County,Country
G0600010,14306,HEAD ROYCE SCHOOL,4315 LINCOLN AVE,OAKLAND,CA,94602,ALAMEDA,USA
G0600010,504,FRED FINCH-OAKLAND HILLS ACADEMY,3800 COOLIDGE AVE,OAKLAND,CA,94602,ALAMEDA,USA
G0600010,490,GROWING LIGHT MONTESSORI SCHOOL,4700 LINCOLN AVE,OAKLAND,CA,94602,ALAMEDA,USA
G0600010,513,OAKLAND HEBREW DAY SCHOOL,5500 REDWOOD RD,OAKLAND,CA,94619,ALAMEDA,USA
G0600010,491,NORTHERN LIGHT SCHOOL,3710 DORISA AVE,OAKLAND,CA,94605,ALAMEDA,USA
G0600010,484,ILE OMODE,8924 HOLLY ST,OAKLAND,CA,94621,ALAMEDA,USA
G0600010,462,BISHOP O DOWD HIGH SCHOOL,9500 STEARNS AVE,OAKLAND,CA,94605,ALAMEDA,USA
G0600010,503,STARS HIGH SCHOOL,545 ESTUDILLO AVE,SAN LEANDRO,CA,94577,ALAMEDA,USA
G0600010,487,THE PRINCIPLED ACADEMY,2305A WASHINGTON AVE,SAN LEANDRO,CA,94577,ALAMEDA,USA
G0600010,528,ASSUMPTION SCHOOL,1851 136TH AVE,SAN LEANDRO,CA,94578,ALAMEDA,USA
G0600010,529,ST FELICITAS CATHOLIC SCHOOL,1650 MANOR BLVD,SAN LEANDRO,CA,94579,ALAMEDA,USA
G0600010,534,REDWOOD CHRISTIAN SCHOOLS,19300 REDWOOD RD,CASTRO VALLEY,CA,94546,ALAMEDA,USA
G0600010,456,ST JOACHIM SCHOOL,21250 HESPERIAN BLVD,HAYWARD,CA,94541,ALAMEDA,USA
G0600010,20950,CALFORINA CROSSPOINT ACADEMY,25500 INDUSTRIAL BLVD,HAYWARD,CA,94545,ALAMEDA,USA
G0600010,496,CHILDREN'S CHOICE EDUCARE,185 W HARDER RD,HAYWARD,CA,94544,ALAMEDA,USA
G0600010,499,ELMHURST LEARNING CENTER,380 ELMHURST ST,HAYWARD,CA,94544,ALAMEDA,USA
G0600010,450,ST JOHN CATHOLIC SCHOOL,270 E LEWELLING BLVD,SAN LORENZO,CA,94580,ALAMEDA,USA
G0600010,514,INTERNATIONAL BIBLE BAPTIST ACADEMY,15963 MARCELLA ST,SAN LEANDRO,CA,94578,ALAMEDA,USA
G0600010,20193,LIGHTHOUSE CHRISTIAN ACADEMY,16053 ASHLAND AVE,SAN LORENZO,CA,94580,ALAMEDA,USA
G0600010,489,SENECA FAMILY OF AGENCIES JAMES BALDWIN ACADEMY,2275 ARLINGTON DR,SAN LEANDRO,CA,94578,ALAMEDA,USA
G0600010,501,MONTESSORI SCHOOL OF SAN LEANDRO,16492 FOOTHILL BLVD,SAN LEANDRO,CA,94578,ALAMEDA,USA
G0600010,21110,STERLING WEST SAN FRANCISCO CAMPUS,19234 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,ALAMEDA,USA
G0600010,14513,ANCHOR EDUCATION,19234 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,ALAMEDA,USA
G0600010,458,OUR LADE OF GRACE CATHOLIC SCHOOL,19920 ANITA AVE,CASTRO VALLEY,CA,94546,ALAMEDA,USA
G0600010,502,NORTHSTAR SCHOOL,249 W JACKSON ST # 452,HAYWARD,CA,94544,ALAMEDA,USA
G0600010,15380,MONTESSORI SCHOOL AT FIVE CANYONS,22781 CANYON CT,CASTRO VALLEY,CA,94552,ALAMEDA,USA
G0600010,469,BAYSIDE ADVENTIST CHRISTIAN SCHOOL,26400 GADING RD,HAYWARD,CA,94544,ALAMEDA,USA
G0600010,457,ST BEDE SCHOOL,26910 PATRICK AVE,HAYWARD,CA,94544,ALAMEDA,USA
G0600010,530,MOREAU CATHOLIC HIGH SCHOOL,27170 MISSION BLVD,HAYWARD,CA,94544,ALAMEDA,USA
G0600010,498,PEACE TERRACE ACADEMY,33330 PEACE TER BLDG B,FREMONT,CA,94555,ALAMEDA,USA
G0600010,493,MONTESSORI CHILDREN'S HOUSE OF HAYWARD,166 W HARDER RD,HAYWARD,CA,94544,ALAMEDA,USA
G0600010,485,LEA'S CHRISTIAN SCHOOL,17200 VIA MAGDALENA,SAN LORENZO,CA,94580,ALAMEDA,USA
G0600010,482,MONTESSORI SCHOOL OF NEWARK,35660 CEDAR BLVD,NEWARK,CA,94560,ALAMEDA,USA
G0600010,452,ST EDWARD ELEMENTARY SCHOOL,5788 THORNTON AVE,NEWARK,CA,94560,ALAMEDA,USA
G0600010,20918,AI XIN LEARNING CENTER,5437 CENTRAL AVE,NEWARK,CA,94560,ALAMEDA,USA
G0600010,510,STELLAR ACADEMY,38325 CEDAR BLVD,NEWARK,CA,94560,ALAMEDA,USA
G0600010,21031,LEARN AND PLAY MONTESSORI SCHOOL,4511 PERALTA BLVD,FREMONT,CA,94536,ALAMEDA,USA
G0600010,533,PRINCE OF PEACE LUTHERAN SCHOOL,38451 FREMONT BLVD,FREMONT,CA,94536,ALAMEDA,USA
G0600010,21030,LEARN AND PLAY MONTESSORI MAPLE INC.,37220 MAPLE ST,FREMONT,CA,94536,ALAMEDA,USA
G0600010,453,HOLY SPIRIT SCHOOL,3930 PARISH AVE,FREMONT,CA,94536,ALAMEDA,USA
G0600010,532,FREMONT CHRISTIAN SCHOOL,4760 THORNTON AVE,FREMONT,CA,94536,ALAMEDA,USA
G0600010,531,NEW HORIZONS SCHOOL,2550 PERALTA BLVD,FREMONT,CA,94536,ALAMEDA,USA
G0600010,20219,BASIS INDEPENDENT FREMONT,3300 KEARNEY ST,FREMONT,CA,94538,ALAMEDA,USA
G0600010,17622,KINDERCARE LEARNING CENTER,4727 CALAVERAS AVE,FREMONT,CA,94538,ALAMEDA,USA
G0600010,463,OUR LADY OF GUADALUPE SCHOOL,40374 FREMONT BLVD,FREMONT,CA,94538,ALAMEDA,USA
G0600010,505,SENECA CENTERS PATHFINDER ACADEMY,40950 CHAPEL WAY,FREMONT,CA,94538,ALAMEDA,USA
G0600010,472,KIMBER HILLS ACADEMY,39700 MISSION BLVD,FREMONT,CA,94539,ALAMEDA,USA
G0600010,17635,MISSION VALLEY MONTESSORI CHILDREN'S LEARNING CTR,39600 MISSION BLVD,FREMONT,CA,94539,ALAMEDA,USA
G0600010,464,ST JOSEPH SCHOOL,43222 MISSION BLVD,FREMONT,CA,94539,ALAMEDA,USA
G0600010,512,MONTESSORI SCHOOL OF FREMONT,155 WASHINGTON BLVD,FREMONT,CA,94539,ALAMEDA,USA
G0600010,17375,AVERROES HIGH SCHOOL,43174 OSGOOD RD,FREMONT,CA,94539,ALAMEDA,USA
G0600010,18602,ILM ACADEMY,4211 CAROL AVE,FREMONT,CA,94538,ALAMEDA,USA
G0600010,21114,STRATFORD SCHOOL - FREMONT CURTIS CAMPUS,5301 CURTIS ST,FREMONT,CA,94538,ALAMEDA,USA
G0600010,21103,ST MICHAEL'S SCHOOL,345 CHURCH ST,LIVERMORE,CA,94550,ALAMEDA,USA
G0600010,473,VALLEY MONTESSORI SCHOOL,1273 N LIVERMORE AVE,LIVERMORE,CA,94551,ALAMEDA,USA
G0600010,21053,MONTESSORI SCHOOL OF PLEASANTON,3410 CORNERSTONE CT,PLEASANTON,CA,94566,ALAMEDA,USA
G0600010,477,HACIENDA SCHOOL,3800 STONERIDGE DR,PLEASANTON,CA,94588,ALAMEDA,USA
G0600010,517,HACIENDA CHILD DEVELOPMENT CENTER,4671 CHABOT DR,PLEASANTON,CA,94588,ALAMEDA,USA
G0600010,18546,STRATFORD SCHOOL,4576 WILLOW RD,PLEASANTON,CA,94588,ALAMEDA,USA
G0600010,479,LIGHTHOUSE BAPTIST SCHOOL,118 NEAL ST,PLEASANTON,CA,94566,ALAMEDA,USA
G0600010,20989,FEI XIANG BILINGUAL SCHOOL,5200 FRANKLIN DR STE 110,PLEASANTON,CA,94588,ALAMEDA,USA
G0600010,515,ST PHILIP LUTHERAN SCHOOL,8850 DAVONA DR,DUBLIN,CA,94568,ALAMEDA,USA
G0600010,476,ST RAYMOND SCHOOL,11557 SHANNON AVE,DUBLIN,CA,94568,ALAMEDA,USA
G0600010,21015,JOYFUL KIDS ACADEMY,7250 AMADOR VALLEY BLVD,DUBLIN,CA,94568,ALAMEDA,USA
G0600010,21042,LITTLE FLOWERS MONTESSORI,11533 DUBLIN CANYON RD,PLEASANTON,CA,94588,ALAMEDA,USA
G0600010,492,VALLEY CHRISTIAN SCHOOLS,7500 INSPIRATION DR,DUBLIN,CA,94568,ALAMEDA,USA
G0600010,18545,SPRINGFIELD MONTESSORI SCHOOL,5100 BRANNIGAN ST,DUBLIN,CA,94568,ALAMEDA,USA
G0501250,431,VICTORY BAPTIST ACADEMY,5364 HWY 67,BENTON,AR,72015,SALINE,USA
G0501250,432,OUR LADY OF FATIMA CATHOLIC SCHOOL,818 W CROSS ST,BENTON,AR,72015,SALINE,USA
G0501250,430,AVILLA CHRISTIAN ACADEMY,302 AVILLA E,ALEXANDER,AR,72002,SALINE,USA
G0600150,578,CRESCENT CITY SEVENTH-DAY ADVENTIST SCHOOL,1770 NORTHCREST DR,CRESCENT CITY,CA,95531,DEL NORTE,USA
G0600150,579,FOURSQUARE CHRISTIAN SCHOOL,144 BUTTE ST,CRESCENT CITY,CA,95531,DEL NORTE,USA
G0600550,1600,ST HELENA MONTESSORI SCHOOL AND FARM,880 COLLEGE AVE,SAINT HELENA,CA,94574,NAPA,USA
G0600550,17556,PACIFIC UNION COLLEGE ELEMENTARY SCHOOL,135 NEILSEN CT,ANGWIN,CA,94508,NAPA,USA
G0600550,1599,PACIFIC UNION COLLEGE ELEMENTARY SCHOOL,1 ANGWIN AVE MCKIBBIN HALL,ANGWIN,CA,94508,NAPA,USA
G0600550,17555,FOOTHILLS ADVENTIST ELEMENTARY SCHOOL,711 SUNNYSIDE RD,SAINT HELENA,CA,94574,NAPA,USA
G0600550,21058,NAPA MONTESSORI CHILDREN'S HOUSE INC.,29 WINESTONE CT,NAPA,CA,94558,NAPA,USA
G0600550,17557,SUNRISE MONTESSORI OF NAPA VALLEY,1226 SALVADOR AVE,NAPA,CA,94558,NAPA,USA
G0600550,17554,NAPA CHRISTIAN CAMPUS OF EDUCATION,2201 PINE ST,NAPA,CA,94559,NAPA,USA
G0600550,802,FIRST CHRISTIAN SCHOOL,2659 1ST ST,NAPA,CA,94558,NAPA,USA
G0600550,801,NEW LIFE ACADEMY,2625 1ST ST,NAPA,CA,94558,NAPA,USA
G0600550,14430,BLUE OAK SCHOOL,1436 POLK ST,NAPA,CA,94559,NAPA,USA
G0600550,803,ST JOHN THE BAPTIST CATHOLIC SCHOOL,983 NAPA ST,NAPA,CA,94559,NAPA,USA
G0600550,17559,THE OXBOW SCHOOL,530 THIRD ST,NAPA,CA,94559,NAPA,USA
G0600550,21026,KOLBE ACADEMY,1600 F ST,NAPA,CA,94559,NAPA,USA
G0600550,21063,NATURE'S WAY MONTESSORI,3051 BROWNS VALLEY RD,NAPA,CA,94558,NAPA,USA
G0600550,17558,KOLBE ACADEMY & TRINITY PREP,2055 REDWOOD RD,NAPA,CA,94558,NAPA,USA
G0600550,805,ST JOHN'S LUTHERAN SCHOOL,3521 LINDA VISTA AVE,NAPA,CA,94558,NAPA,USA
G0600550,804,JUSTIN-SIENA,4026 MAHER ST,NAPA,CA,94558,NAPA,USA
G0600550,17560,CALVARY BAPTIST CHRISTIAN ACADEMY,117 THERESA AVE,AMERICAN CANYON,CA,94503,NAPA,USA
G0600630,16435,ST ANDREW'S ACADEMY,198 MAIN ST,CHESTER,CA,96020,PLUMAS,USA
G0600630,16434,LAKE ALMANOR CHRISTIAN SCHOOL,2610 STATE ROUTE A13,LAKE ALMANOR,CA,96137,PLUMAS,USA
G0600190,20962,CLOVIS CHRISTIAN SCHOOLS, LLC,3105 LOCAN AVE,CLOVIS,CA,93619,FRESNO,USA
G0600190,583,NEW HEIGHTS CHRISTIAN ACADEMY,5690 E SHIELDS AVE,FRESNO,CA,93727,FRESNO,USA
G0600190,18568,BRIGHTEN ACADEMY PRESCHOOL,1825 AUSTIN AVE,CLOVIS,CA,93611,FRESNO,USA
G0600190,587,OUR LADY OF PERPETUAL HELP SCHOOL,836 DEWITT AVE,CLOVIS,CA,93612,FRESNO,USA
G0600190,14852,CHARLIE KEYAN ARMENIAN COMMUNITY SCHOOL,108 N VILLA AVE,CLOVIS,CA,93612,FRESNO,USA
G0600190,584,VALLEY CRESCENT SCHOOL,547 W NEES AVE,CLOVIS,CA,93611,FRESNO,USA
G0600190,590,FRESNO MONTESSORI SCHOOL,1572 E BARSTOW AVE,FRESNO,CA,93710,FRESNO,USA
G0600190,585,CARDEN SCHOOL OF FRESNO,6901 N MAPLE AVE,FRESNO,CA,93710,FRESNO,USA
G0600190,586,FRESNO CHRISTIAN SCHOOLS,7280 N CEDAR AVE,FRESNO,CA,93720,FRESNO,USA
G0600190,582,TRUTH TABERNACLE CHRISTIAN SCHOOL,4411 N 1ST ST,FRESNO,CA,93726,FRESNO,USA
G0600190,20969,CREATIVE ALTERNATIVES SCHOOL,4460 E YALE AVE,FRESNO,CA,93703,FRESNO,USA
G0600190,593,SAN JOAQUIN MEMORIAL HIGH SCHOOL,1406 N FRESNO STREE,FRESNO,CA,93703,FRESNO,USA
G0600190,594,FRESNO ADVENTIST ACADEMY,5397 E OLIVE AVE,FRESNO,CA,93727,FRESNO,USA
G0600190,595,ST HELENS SCHOOL,4888 E BELMONT AVE,FRESNO,CA,93727,FRESNO,USA
G0600190,592,OUR LADY OF VICTORY ELEMENTARY SCHOOL,1626 W PRINCETON AVE,FRESNO,CA,93705,FRESNO,USA
G0600190,591,FAIRMONT PRIVATE SCHOOL,435 W FAIRMONT AVE,FRESNO,CA,93705,FRESNO,USA
G0600190,589,ST ANTHONY OF PADUA SCHOOL,5680 N MAROA AVE,FRESNO,CA,93704,FRESNO,USA
G0600190,21018,KINDER CARE LEARNING CENTER,1190 W HERNDON AVE,PINEDALE,CA,93650,FRESNO,USA
G0600190,20924,APPLES OF GOLD EDUCATIONAL CENTER,7272 W SHAW AVE,FRESNO,CA,93723,FRESNO,USA
G0600190,20956,CENTRAL VALLEY CHRISTIAN MOLOKAN SCHOOL,16201 W OLIVE AVE,KERMAN,CA,93630,FRESNO,USA
G0600190,588,KERMAN CHRISTIAN SCHOOL,15495 W WHITESBRIDGE AVE,KERMAN,CA,93630,FRESNO,USA
G0600190,596,ST LA SALLE ELEMENTARY SCHOOL,404 E MANNING AVE,REEDLEY,CA,93654,FRESNO,USA
G0600190,21099,SEQUOIA CHRISTIAN SCHOOL,30506 GEORGE SMITH RD,SQUAW VALLEY,CA,93675,FRESNO,USA
G0501450,18507,CENTER HILL SCHOOL,285 MORRIS SCHOOL RD,SEARCY,AR,72143,WHITE,USA
G0501450,448,TRINITY CHRISTIAN SCHOOL,1079 VELVET RIDGE RD,BRADFORD,AR,72020,WHITE,USA
G0501450,446,HARDING ACADEMY,1529 E PARK AVE,SEARCY,AR,72143,WHITE,USA
G0501450,18503,CROSSPOINTE PREPARATORY,3000 E PARK AVE,SEARCY,AR,72143,WHITE,USA
G0501450,447,SUNSHINE SCHOOL,901 AIRPORT LOOP,SEARCY,AR,72143,WHITE,USA
G0501450,14462,LIBERTY CHRISTIAN SCHOOL,1202 BENTON ST,SEARCY,AR,72143,WHITE,USA
G0501450,18508,MOUNT PLEASANT BAPTIST ACADEMY,559 CLAY RD,SEARCY,AR,72143,WHITE,USA
G0501390,440,MARANATHA BAPTIST CHRISTIAN SCHOOL,2165 SMACKOVER HWY,EL DORADO,AR,71730,UNION,USA
G0501390,439,WEST SIDE CHRISTIAN SCHOOL,2400 W HILLSBORO ST,EL DORADO,AR,71730,UNION,USA
G0600330,14769,ZEMORAH CHRISTIAN ACADEMY,9667 HWY 29 STE 103,LOWER LAKE,CA,95457,LAKE,USA
G0600330,17350,KONOCTI CHRISTIAN ACADEMY,401 MARTIN ST,LAKEPORT,CA,95453,LAKE,USA
G0600330,17349,WESTLAKE SEVENTH-DAY ADVENTIST SCHOOL,6585 WESTLAKE RD,LAKEPORT,CA,95453,LAKE,USA
G0600330,630,MIDDLETOWN CHRISTIAN SCHOOL,20853 HWY 29,MIDDLETOWN,CA,95461,LAKE,USA
G0600330,629,MIDDLETOWN ADVENTIST SCHOOL,21640 S STATE HIGHWAY 29,MIDDLETOWN,CA,95461,LAKE,USA
G0600050,535,MONARCH MONTESSORI,9282 MAIN ST PLYMOUTH,PLYMOUTH,CA,95669,AMADOR,USA
G0600050,536,COMMUNITY CHRISTIAN SCHOOLS,14045 PONDEROSA WAY,PINE GROVE,CA,95665,AMADOR,USA
G0600170,17333,SUMMITVIEW,670 PLACERVILLE DR STE 1B,PLACERVILLE,CA,95667,EL DORADO,USA
G0600170,17332,COUNTRY DAY MONTESSORI,2771 SPEAR ST,PLACERVILLE,CA,95667,EL DORADO,USA
G0600170,581,CEDAR SPRINGS WALDORF SCHOOL,6029 GOLD MEADOWS RD,PLACERVILLE,CA,95667,EL DORADO,USA
G0600170,580,GHS ACADEMY- GOLDEN HILLS SCHOOL,1060 SUNCAST LN,EL DORADO HILLS,CA,95762,EL DORADO,USA
G0600170,17336,HOLY TRINITY SCHOOL,3115 TIERRA DE DIOS DR,EL DORADO HILLS,CA,95762,EL DORADO,USA
G0600170,20207,GIFT OF KIDS INC. THE,5130 GOLDEN FOOTHILL PKWY,EL DORADO HILLS,CA,95762,EL DORADO,USA
G0600170,17335,GUIDING HANDS SCHOOL, INC.,4900 WINDPLAY DR,EL DORADO HILLS,CA,95762,EL DORADO,USA
G0600170,17334,MARBLE VALLEY ACADEMY,5005 HILLSDALE CIR,EL DORADO HILLS,CA,95762,EL DORADO,USA
G0600170,21020,KINDERCARE LEARNING CENTER,3959 PARK DR,EL DORADO HILLS,CA,95762,EL DORADO,USA
G0600070,17302,PLEASANT VALLEY BAPTIST SCHOOL,13539 GARNER LN,CHICO,CA,95973,BUTTE,USA
G0600070,17301,NOTRE DAME SCHOOL,435 HAZEL ST,CHICO,CA,95928,BUTTE,USA
G0600070,17303,CHICO OAKS ADVENTIST SCHOOL,1859 HOOKER OAK AVE,CHICO,CA,95926,BUTTE,USA
G0600070,18652,MARANATHA CHRISTIAN SCHOOL,75 LOS VERJELES,BANGOR,CA,95914,BUTTE,USA
G0600070,539,FEATHER RIVER ADVENTIST SCHOOL,27 COX LN,OROVILLE,CA,95965,BUTTE,USA
G0600070,541,ST THOMAS THE APOSTLE CATHOLIC SCHOOL,1380 BIRD ST,OROVILLE,CA,95965,BUTTE,USA
G0600070,540,OROVILLE CHRISTIAN SCHOOL,3785 OLIVE HWY,OROVILLE,CA,95966,BUTTE,USA
G0600070,538,PARADISE ADVENTIST ACADEMY,5699 ACADEMY,PARADISE,CA,95969,BUTTE,USA
G0600070,537,UPWARD INTERNATIONAL SCHOOLS, PINES ACADEMY CAMPUS,14098 SKYWAY,MAGALIA,CA,95954,BUTTE,USA
G0600770,1714,LODI ACADEMY,1230 S CENTRAL AVE,LODI,CA,95240,SAN JOAQUIN,USA
G0600770,1715,LODI SDA ELEMENTARY SCHOOL,1240 S CENTRAL AVE,LODI,CA,95240,SAN JOAQUIN,USA
G0600770,1718,PRESENTATION ELEMENTARY SCHOOL,1635 W BENJAMIN HOLT DR,STOCKTON,CA,95207,SAN JOAQUIN,USA
G0600770,1708,LIFE TRAINING ACADEMY,11451 N W LN,LODI,CA,95242,SAN JOAQUIN,USA
G0600770,1719,ST MARY'S HIGH SCHOOL,5648 N EL DORADO ST,STOCKTON,CA,95207,SAN JOAQUIN,USA
G0600770,16599,FIRST BAPTIST CHRISTIAN SCHOOL,3535 N EL DORADO ST,STOCKTON,CA,95204,SAN JOAQUIN,USA
G0600770,16595,STOCKTON ACCELERATED INSTITUTE,116 W WILLOW ST,STOCKTON,CA,95202,SAN JOAQUIN,USA
G0600770,20954,CATHEDRAL OF ANNUNCIATION SCHOOL,1110 N LINCOLN ST,STOCKTON,CA,95203,SAN JOAQUIN,USA
G0600770,14517,BROOKSIDE CHRISTIAN SCHOOL,915 ROSEMARIE LN,STOCKTON,CA,95207,SAN JOAQUIN,USA
G0600770,16600,CHILDRENS HOME OF STOCKTON,430 N PILGRIM ST,STOCKTON,CA,95205,SAN JOAQUIN,USA
G0600770,1711,APOSTOLIC CHRISTIAN ACADEMY,2222 LEVER BLVD,STOCKTON,CA,95206,SAN JOAQUIN,USA
G0600770,1717,ST GEORGE PARISH SCHOOL,144 W 5TH ST,STOCKTON,CA,95206,SAN JOAQUIN,USA
G0600770,1709,WEST VALLEY CHRISTIAN ACADEMY,1790 SEQUOIA BLVD,TRACY,CA,95376,SAN JOAQUIN,USA
G0600770,21052,MONTESSORI ELEMENTARY & MIDDLE SCHOOL OF TRACY,120 MURRIETA WAY,TRACY,CA,95377,SAN JOAQUIN,USA
G0600770,16597,MONTESSORI SCHOOL OF TRACY,100 S TRACY BLVD,TRACY,CA,95376,SAN JOAQUIN,USA
G0600770,16594,ST BERNARDS CATHOLIC SCHOOL,165 W EATON AVE,TRACY,CA,95376,SAN JOAQUIN,USA
G0600770,1707,TRACY SDA SCHOOL,126 W 21ST ST,TRACY,CA,95376,SAN JOAQUIN,USA
G0600770,16596,BELLA VISTA CHRISTIAN ACADEMY,1635 CHESTER DR,TRACY,CA,95376,SAN JOAQUIN,USA
G0600770,1720,MANTECA ADVENTIST CHRISTIAN SCHOOL,525 S UNION RD,MANTECA,CA,95336,SAN JOAQUIN,USA
G0600770,1710,SOUTH SAN JOAQUIN EDUCATION CENTER,10623 E HWY 120,MANTECA,CA,95336,SAN JOAQUIN,USA
G0600770,18552,ST ANTHONY PADUA PARISH SCHOOL,323 N FREMONT ST,MANTECA,CA,95336,SAN JOAQUIN,USA
G0600770,17657,RIPON CHRISTIAN SCHOOLS,435 MAPLE AVE,RIPON,CA,95366,SAN JOAQUIN,USA
G0600770,1712,STOCKTON BAPTIST SCHOOL,5480 N HWY 99,STOCKTON,CA,95212,SAN JOAQUIN,USA
G0600770,1716,ST ANNE SCHOOL,200 S PLEASANT AVE,LODI,CA,95240,SAN JOAQUIN,USA
G0600770,14860,LODI CHRISTIAN SCHOOL,751 S LOWER SACRAMENTO RD, BLDG E,LODI,CA,95242,SAN JOAQUIN,USA
G0600770,17670,ST PETER LUTHERAN SCHOOL,2400 OXFORD WAY,LODI,CA,95242,SAN JOAQUIN,USA
G0600770,16598,VCMS,2301 W LODI AVE,WOODBRIDGE,CA,95258,SAN JOAQUIN,USA
G0600770,1713,JIM ELLIOT CHRISTIAN HIGH SCHOOL,2695 W VINE ST,LODI,CA,95242,SAN JOAQUIN,USA
G0600710,17685,PRESTIGE PRESCHOOL ACADEMY,3040 CHINO AVE,CHINO HILLS,CA,91709,SAN BERNARDINO,USA
G0600710,1080,ST MARKS EPISCOPAL SCHOOL,330 E 16TH ST,UPLAND,CA,91784,SAN BERNARDINO,USA
G0600710,1097,MONTESSORI ACADEMY OF UPLAND,235 E FOOTHILL BLVD,UPLAND,CA,91786,SAN BERNARDINO,USA
G0600710,1105,UPLAND CHRISTIAN ACADEMY,10900 CIVIC CENTER DR,RANCHO CUCAMONGA,CA,91730,SAN BERNARDINO,USA
G0600710,21143,WESTERN CHRISTIAN HIGH SCHOOL,100 W 9TH ST,UPLAND,CA,91786,SAN BERNARDINO,USA
G0600710,1083,INTERNATIONAL MONTESSORI SCHOOL,9185 MONTE VISTA AVE,MONTCLAIR,CA,91763,SAN BERNARDINO,USA
G0600710,14303,GATEWAY ACADEMY,12818 EASTEND AVE,CHINO,CA,91710,SAN BERNARDINO,USA
G0600710,17619,KINDERCARE LEARNING CENTER,13815 PEYTON DR,CHINO HILLS,CA,91709,SAN BERNARDINO,USA
G0600710,1104,COUNTRYWOOD ELEMENTARY SCHOOL,5001 RIVERSIDE DR,CHINO,CA,91710,SAN BERNARDINO,USA
G0600710,1071,ST MARGARET MARY SCHOOL,12664 CENTRAL AVE,CHINO,CA,91710,SAN BERNARDINO,USA
G0600710,20960,CHINO MONTESSORI SCHOOL,6010 RIVERSIDE DR,CHINO,CA,91710,SAN BERNARDINO,USA
G0600710,15209,CHINO CHILD DEVELOPMENT CENTER,4266 WALNUT AVE,CHINO,CA,91710,SAN BERNARDINO,USA
G0600710,1121,ONTARIO CHRISTIAN SCHOOLS,931 W PHILADELPHIA ST,ONTARIO,CA,91762,SAN BERNARDINO,USA
G0600710,1117,ST GEORGE PARISH SCHOOL,322 W D ST,ONTARIO,CA,91762,SAN BERNARDINO,USA
G0600710,1091,CHRIST LUTHERAN PRESCHOOL AND KINDERGARTEN,5500 FRANCIS AVE,CHINO,CA,91710,SAN BERNARDINO,USA
G0600710,1116,OUR LADY OF LOURDES SCHOOL,5303 ORCHARD ST,MONTCLAIR,CA,91763,SAN BERNARDINO,USA
G0600710,1115,REDEEMER LUTHERAN CHRISTIAN SCHOOL,920 W 6TH ST,ONTARIO,CA,91762,SAN BERNARDINO,USA
G0600710,1089,CHILDREN'S MONTESSORI SCHOOL,8736 BAKER AVE,RANCHO CUCAMONGA,CA,91730,SAN BERNARDINO,USA
G0600710,1085,SAN ANTONIO CHRISTIAN SCHOOL,1722 E 8TH ST,ONTARIO,CA,91764,SAN BERNARDINO,USA
G0600710,20991,FOUNTAIN OF TRUTH CHRISTIAN ACADEMY,5401 CITRUS AVE,FONTANA,CA,92336,SAN BERNARDINO,USA
G0600710,1099,MONTECITO BAPTIST SCHOOL,2560 S ARCHIBALD AVE,ONTARIO,CA,91761,SAN BERNARDINO,USA
G0600710,1090,MONTESSORI SCHOOL HOUSE,8968 ARCHIBALD AVE BLDG C,RANCHO CUCAMONGA,CA,91730,SAN BERNARDINO,USA
G0600710,17620,KINDERCARE LEARNING CENTER,11249 BASELINE RD,RANCHO CUCAMONGA,CA,91730,SAN BERNARDINO,USA
G0600710,1111,ALTA LOMA CHRISTIAN SCHOOL,9974 19TH ST,ALTA LOMA,CA,91737,SAN BERNARDINO,USA
G0600710,18658,MONTESSORI ACADEMY OF ED INC- DBA MONTESSORI ACAD,7135 HAVEN AVE,RANCHO CUCAMONGA,CA,91701,SAN BERNARDINO,USA
G0600710,1087,KINDERCARE LEARNING CENTER,10191 FOOTHILL BLVD,RANCHO CUCAMONGA,CA,91730,SAN BERNARDINO,USA
G0600710,1067,ST JOSEPH SCHOOL,905 N CAMPUS AVE,UPLAND,CA,91786,SAN BERNARDINO,USA
G0600710,1093,RANCHO HERITAGE SCHOOL,9488 19TH ST,ALTA LOMA,CA,91701,SAN BERNARDINO,USA
G0600710,1106,ST PETER & ST PAUL CATHOLIC SCHOOL,9135 BANYAN ST,ALTA LOMA,CA,91737,SAN BERNARDINO,USA
G0600710,21105,ST MARY'S MONTESSORI SCHOOL,6860 N VICTORIA WINDROWS LOOP,RANCHO CUCAMONGA,CA,91739,SAN BERNARDINO,USA
G0600710,1107,SACRED HEART PARISH SCHOOL,12676 FOOTHILL BLVD,RANCHO CUCAMONGA,CA,91739,SAN BERNARDINO,USA
G0600710,14759,KINDERCARE LEARNING CENTERS,13523 BASELINE AVE,FONTANA,CA,92336,SAN BERNARDINO,USA
G0600710,21106,ST MARY'S MONTESSORI SCHOOL - FONTANA,7370 W LIBERTY PKWY,FONTANA,CA,92336,SAN BERNARDINO,USA
G0600710,1108,MONTESSORI CHILD DEVELOPMENT CENTER,8196 MULBERRY AVE,FONTANA,CA,92335,SAN BERNARDINO,USA
G0600710,1113,RESURRECTION ACADEMY,17434 MILLER AVE,FONTANA,CA,92336,SAN BERNARDINO,USA
G0600710,15187,ALL START ACADEMY,10022 PALMETTO AVE,FONTANA,CA,92335,SAN BERNARDINO,USA
